STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,YEAR_HES_HES_003,Year,DECILE_HES_HES_003,Income group,NZHEC_LEV_HES_HES_003,Expenditure category,MEASURE_HES_HES_003,Measure,OBS_VALUE,Observation value,OBS_STATUS,Observation status
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,11_3,Personal effects nec,SAMPLING_ERROR,,35,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,11_4,Insurance,AV_WKLY_AMT,,90.50,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,11_4,Insurance,PER_HHLD_REP,,95.0,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,11_4,Insurance,SAMPLING_ERROR,,14,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,11_5,Credit services,AV_WKLY_AMT,,4.30,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,11_5,Credit services,PER_HHLD_REP,,77.3,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,11_5,Credit services,SAMPLING_ERROR,,42,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,11_6,Other miscellaneous services,AV_WKLY_AMT,,21.90,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,11_6,Other miscellaneous services,PER_HHLD_REP,,30.6,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,11_6,Other miscellaneous services,SAMPLING_ERROR,,60,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,13,Other expenditure,AV_WKLY_AMT,,233.60,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,13,Other expenditure,PER_HHLD_REP,,85.2,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,13,Other expenditure,SAMPLING_ERROR,,20,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,13_1,Interest payments,AV_WKLY_AMT,,160.40,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,13_1,Interest payments,PER_HHLD_REP,,61.8,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,13_1,Interest payments,SAMPLING_ERROR,,26,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,13_2,Contributions to savings,AV_WKLY_AMT,,63.70,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,13_2,Contributions to savings,PER_HHLD_REP,,65.8,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,13_2,Contributions to savings,SAMPLING_ERROR,,23,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,13_3,Money given to others (excluding donations),AV_WKLY_AMT,,9.20,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,13_3,Money given to others (excluding donations),PER_HHLD_REP,,7.6,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,13_3,Money given to others (excluding donations),SAMPLING_ERROR,,79,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,13_4,Fines,AV_WKLY_AMT,,0.30,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,13_4,Fines,PER_HHLD_REP,,2.7,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,13_4,Fines,SAMPLING_ERROR,,145,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14,"Sales, trade-ins and refunds",AV_WKLY_AMT,,-50.40,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14,"Sales, trade-ins and refunds",PER_HHLD_REP,,36.5,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14,"Sales, trade-ins and refunds",SAMPLING_ERROR,,76,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_1,Sales of clothing and footwear,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_1,Sales of clothing and footwear,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_2,Sales and trade-ins of property and materials for property improvement and maintenance,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_2,Sales and trade-ins of property and materials for property improvement and maintenance,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_3,Sales and trade-ins of household contents,AV_WKLY_AMT,,-0.70,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_3,Sales and trade-ins of household contents,PER_HHLD_REP,,4.8,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_3,Sales and trade-ins of household contents,SAMPLING_ERROR,,112,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_4,"Sales, trade-ins and refunds for health (excluding insurance claims)",AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_4,"Sales, trade-ins and refunds for health (excluding insurance claims)",PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_5,"Sales and trade-ins of vehicles, vehicle parts and accessories",AV_WKLY_AMT,,-18.40,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_5,"Sales and trade-ins of vehicles, vehicle parts and accessories",PER_HHLD_REP,,13.5,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_5,"Sales and trade-ins of vehicles, vehicle parts and accessories",SAMPLING_ERROR,,55,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_6,Sales and trade-ins for communication,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_6,Sales and trade-ins for communication,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_7,"Sales, trade-ins and refunds of equipment for recreation and culture",AV_WKLY_AMT,,-1.80,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_7,"Sales, trade-ins and refunds of equipment for recreation and culture",PER_HHLD_REP,,8.3,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_7,"Sales, trade-ins and refunds of equipment for recreation and culture",SAMPLING_ERROR,,75,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_8,Refunds for education,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_8,Refunds for education,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_9,"Sales, trade-ins and refunds of miscellaneous goods, cash receipts from insurance claims",AV_WKLY_AMT,,-29.00,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_9,"Sales, trade-ins and refunds of miscellaneous goods, cash receipts from insurance claims",PER_HHLD_REP,,20.5,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,14_9,"Sales, trade-ins and refunds of miscellaneous goods, cash receipts from insurance claims",SAMPLING_ERROR,,129,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,98,Total,AV_WKLY_AMT,,1878.40,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,98,Total,PER_HHLD_REP,,100.0,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,9,Income group 9,98,Total,SAMPLING_ERROR,,16,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01,Food,AV_WKLY_AMT,,213.90,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01,Food,PER_HHLD_REP,,98.7,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01,Food,SAMPLING_ERROR,,3,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01_1,Fruit and vegetables,AV_WKLY_AMT,,24.50,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01_1,Fruit and vegetables,PER_HHLD_REP,,90.8,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01_1,Fruit and vegetables,SAMPLING_ERROR,,4,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01_2,"Meat, poultry and fish",AV_WKLY_AMT,,29.20,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01_2,"Meat, poultry and fish",PER_HHLD_REP,,85.7,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01_2,"Meat, poultry and fish",SAMPLING_ERROR,,4,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01_3,Grocery food,AV_WKLY_AMT,,87.80,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01_3,Grocery food,PER_HHLD_REP,,97.8,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01_3,Grocery food,SAMPLING_ERROR,,4,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01_4,Non-alcoholic beverages,AV_WKLY_AMT,,11.70,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01_4,Non-alcoholic beverages,PER_HHLD_REP,,81.8,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01_4,Non-alcoholic beverages,SAMPLING_ERROR,,5,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01_5,Restaurant meals and ready-to-eat food,AV_WKLY_AMT,,60.70,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01_5,Restaurant meals and ready-to-eat food,PER_HHLD_REP,,83.8,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,01_5,Restaurant meals and ready-to-eat food,SAMPLING_ERROR,,6,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,02,"Alcoholic beverages, tobacco and illicit drugs",AV_WKLY_AMT,,30.40,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,02,"Alcoholic beverages, tobacco and illicit drugs",PER_HHLD_REP,,56.9,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,02,"Alcoholic beverages, tobacco and illicit drugs",SAMPLING_ERROR,,8,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,02_1,Alcoholic beverages,AV_WKLY_AMT,,21.20,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,02_1,Alcoholic beverages,PER_HHLD_REP,,50.3,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,02_1,Alcoholic beverages,SAMPLING_ERROR,,8,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,02_2,Cigarettes and tobacco,AV_WKLY_AMT,,9.20,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,02_2,Cigarettes and tobacco,PER_HHLD_REP,,16.2,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,02_2,Cigarettes and tobacco,SAMPLING_ERROR,,14,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,02_3,Illicit drugs,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,02_3,Illicit drugs,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,03,Clothing and footwear,AV_WKLY_AMT,,36.70,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,03,Clothing and footwear,PER_HHLD_REP,,54.2,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,03,Clothing and footwear,SAMPLING_ERROR,,10,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,03_1,Clothing,AV_WKLY_AMT,,29.30,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,03_1,Clothing,PER_HHLD_REP,,50.1,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2016,2016,98,All income groups,03_1,Clothing,SAMPLING_ERROR,,10,,,
